id,user_id,location_id,duration,start_day,end_day,start_min,end_min,weekday
10611,29,347,1037.0,255,256,584,181,5
10612,29,347,304.0,256,256,619,923,6
10613,29,347,604.0,256,257,924,89,6
10614,29,5,48.0,257,257,122,170,0
10615,29,347,45.0,257,257,230,276,0
10616,29,347,380.0,257,257,324,705,0
10617,29,5,874.0,257,258,709,143,0
10618,29,1165,58.0,258,258,192,250,1
10619,29,1165,928.0,258,259,697,185,1
10620,29,1173,259.0,259,259,317,577,2
10621,29,347,49.0,259,259,670,720,2
10622,29,347,969.0,259,260,732,261,2
10623,29,5,40.0,260,260,264,304,3
10624,29,1165,213.0,260,260,353,566,3
10625,29,1174,193.0,260,260,596,789,3
10626,29,1172,703.0,260,261,810,74,3
10627,29,1169,383.0,261,261,99,483,4
10628,29,347,1064.0,261,262,562,187,4
10629,29,347,132.0,262,262,247,380,5
10630,29,347,103.0,262,262,582,685,5
10631,29,5,116.0,263,263,444,561,6
10632,29,347,857.0,263,263,567,1425,6
10633,29,1165,59.0,264,264,84,143,0
10634,29,347,1159.0,264,265,409,129,0
10635,29,1165,101.0,265,265,185,287,1
10636,29,1173,239.0,265,265,336,576,1
10637,29,1172,929.0,265,266,596,86,1
10638,29,1170,130.0,266,266,107,237,2
10639,29,1169,139.0,266,266,454,594,2
10640,29,1165,1349.0,266,267,634,544,2
10641,29,1165,840.0,267,267,577,1417,3
10642,29,1169,488.0,267,268,1437,485,3
10643,29,347,1030.0,269,270,592,182,5
10644,29,347,1809.0,270,271,227,596,6
10645,29,1165,793.0,271,272,767,120,0
10646,29,347,653.0,279,280,892,105,1
10647,29,1177,102.0,280,280,154,256,2
10648,29,1165,1299.0,280,281,627,487,2
10649,29,1172,899.0,281,281,506,1405,3
10650,29,1165,871.0,282,283,597,28,4
10651,29,347,1916.0,283,284,276,752,5
10652,29,347,981.0,284,285,784,325,6
10653,29,347,1204.0,285,286,331,95,0
10654,29,1172,90.0,286,286,159,250,1
10655,29,1169,39.0,286,286,274,314,1
10656,29,1174,267.0,286,286,434,702,1
10657,29,1060,791.0,286,287,715,67,1
10658,29,1169,508.0,287,287,90,599,2
10659,29,1165,1335.0,287,288,626,521,2
10660,29,1169,492.0,288,289,1431,484,3
10661,29,347,1045.0,289,290,610,216,4
10662,29,347,1370.0,290,291,423,354,5
10663,29,1175,929.0,292,292,490,1419,0
10664,29,1165,971.0,293,294,564,95,1
10665,29,1173,48.0,294,294,118,166,2
10666,29,1172,856.0,294,295,626,43,2
10667,29,1165,1245.0,295,295,176,1421,3
10668,29,1173,487.0,296,296,0,487,4
10669,29,1130,36.0,298,298,252,289,6
10670,29,1165,717.0,299,300,735,12,0
10671,29,347,719.0,300,301,757,37,1
10672,29,1177,500.0,301,301,94,595,2
10673,29,1166,829.0,301,302,630,20,2
10674,29,1176,41.0,302,302,185,227,3
10675,29,1172,1171.0,302,302,239,1411,3
10676,29,1173,485.0,302,303,1438,483,3
10677,29,1165,38.0,303,303,513,551,4
10678,29,1178,55.0,305,305,508,563,6
10679,29,347,1219.0,305,306,570,349,6
10680,29,1165,1044.0,306,307,396,1440,0
10681,29,1173,651.0,307,307,21,673,1
10682,29,1179,33.0,308,308,747,780,2
10683,29,347,795.0,308,309,807,162,2
10684,29,1169,484.0,309,310,1439,484,3
10685,29,347,73.0,310,310,600,674,4
10686,29,5,1375.0,310,311,677,612,4
10687,29,347,962.0,312,313,575,98,6
10688,29,1165,1273.0,313,313,163,1437,0
10689,29,1169,663.0,314,314,16,680,1
10690,29,676,186.0,314,314,776,962,1
10691,29,5,531.0,314,315,970,62,1
10692,29,1165,460.0,315,315,120,581,2
10693,29,347,956.0,315,316,715,231,2
10694,29,5,1305.0,316,317,238,104,3
10695,29,1180,49.0,317,317,366,415,4
10696,29,1120,122.0,317,317,438,560,4
10697,29,347,115.0,319,319,384,499,6
10698,29,347,915.0,319,319,512,1428,6
10699,29,1165,1254.0,320,321,186,1440,0
10700,29,1169,337.0,322,322,290,627,2
10701,29,1172,821.0,322,323,647,28,2
10702,29,1165,1245.0,323,323,156,1402,3
10703,29,347,1176.0,324,325,524,261,4
10704,29,106,95.0,369,369,456,551,0
10705,29,5,196.0,369,369,564,760,0
10706,29,5,327.0,369,369,780,1107,0
10707,29,7,453.0,369,370,1123,136,0
10708,29,690,120.0,370,370,146,267,1
10709,29,676,48.0,370,370,273,322,1
10710,29,5,35.0,380,380,752,787,4
10711,29,347,733.0,380,381,803,96,4
10712,29,212,747.0,381,381,604,1352,5
10713,29,347,67.0,383,383,325,393,0
10714,29,237,83.0,383,383,465,548,0
10715,29,443,85.0,383,383,650,736,0
10716,29,347,531.0,390,390,828,1360,0
10717,29,1181,566.0,390,391,1404,530,0
10718,29,347,767.0,391,391,591,1359,1
10719,29,347,804.0,392,392,561,1366,2
10720,29,821,1074.0,395,395,284,1359,5
10721,29,608,622.0,395,396,1410,592,5
10722,29,347,730.0,396,396,627,1357,6
10723,29,347,753.0,397,397,611,1364,0
10724,29,347,753.0,398,398,608,1362,1
10725,29,347,1034.0,400,400,335,1370,3
10726,29,1181,664.0,400,401,1422,646,3
10727,29,1182,405.0,403,403,106,512,6
10728,29,55,725.0,403,403,632,1358,6
10729,29,1033,34.0,405,405,208,243,1
10730,29,347,1052.0,405,405,299,1352,1
10731,29,1183,1399.0,405,406,1404,1364,1
10732,29,1184,630.0,406,407,1408,599,2
10733,29,347,664.0,407,407,703,1368,3
10734,29,1185,586.0,407,408,1409,555,3
10735,29,347,1000.0,408,409,609,169,4
10736,29,5,1341.0,409,410,419,320,5
10737,29,5,986.0,410,411,545,91,6
10738,29,1160,89.0,411,411,128,218,0
10739,29,1186,55.0,411,411,233,288,0
10740,29,5,1067.0,411,411,291,1359,0
10741,29,347,688.0,412,412,679,1367,1
10742,29,1187,605.0,412,413,1410,576,1
10743,29,347,734.0,413,413,631,1365,2
10744,29,1183,621.0,413,414,1408,589,2
10745,29,347,706.0,414,414,657,1363,3
10746,29,351,802.0,415,416,791,154,4
10747,29,1140,47.0,416,416,189,237,5
10748,29,347,564.0,417,417,789,1354,6
10749,29,188,50.0,417,417,1354,1404,6
10750,29,5,285.0,418,418,159,444,0
10751,29,5,919.0,418,418,448,1367,0
10752,29,1185,629.0,418,419,1415,604,0
10753,29,48,725.0,419,419,644,1370,1
10754,29,1188,645.0,419,420,1405,611,1
10755,29,347,728.0,420,420,638,1366,2
10756,29,1189,582.0,420,421,1412,555,2
10757,29,347,83.0,423,423,72,156,5
10758,29,1185,592.0,424,425,1407,560,6
10759,29,5,568.0,425,425,798,1366,0
10760,29,378,670.0,426,426,695,1365,1
10761,29,1187,1375.0,426,427,1424,1360,1
10762,29,347,1400.0,429,430,183,144,4
10763,29,1182,267.0,430,430,202,470,5
10764,29,813,51.0,430,430,470,521,5
10765,29,347,496.0,431,431,865,1362,6
10766,29,1189,1385.0,432,433,1418,1364,0
10767,29,1188,595.0,433,434,1401,556,1
10768,29,347,755.0,434,434,613,1368,2
10769,29,1186,1248.0,437,438,268,76,5
10770,29,1168,48.0,441,441,171,220,2
10771,29,1172,324.0,441,441,258,583,2
10772,29,347,730.0,441,441,644,1374,2
10773,29,347,738.0,442,442,658,1396,3
10774,29,1188,739.0,442,443,1414,714,3
10775,29,347,861.0,443,444,757,178,4
10776,29,1166,585.0,447,447,124,709,1
10777,29,5,164.0,447,447,721,885,1
10778,29,813,417.0,449,449,53,470,3
10779,29,5,949.0,449,450,493,2,3
10780,29,1182,605.0,450,450,53,659,4
10781,29,5,867.0,450,451,659,87,4
10782,29,813,77.0,452,452,529,606,6
10783,29,813,36.0,452,452,608,644,6
10784,29,347,728.0,452,452,686,1414,6
10785,29,1190,483.0,452,453,1435,479,6
10786,29,813,1004.0,453,454,483,48,0
10787,29,825,502.0,454,454,86,588,1
10788,29,5,1142.0,455,456,299,2,2
10789,29,813,535.0,456,456,57,593,3
10790,29,314,869.0,456,457,617,47,3
10791,29,1190,569.0,457,457,79,648,4
10792,29,5,757.0,457,457,669,1427,4
10793,29,813,630.0,458,458,44,674,5
10794,29,5,845.0,458,459,674,79,5
10795,29,5,36.0,459,459,84,120,6
10796,29,347,37.0,476,476,1092,1129,2
10797,29,347,42.0,476,476,1177,1219,2
10798,29,813,212.0,477,477,106,318,3
10799,29,5,972.0,479,480,623,156,5
10800,29,315,556.0,480,480,181,738,6
10801,29,347,743.0,480,481,796,99,6
10802,29,813,68.0,481,481,148,216,0
10803,29,813,406.0,483,483,179,585,2
10804,29,5,1258.0,483,484,593,411,2
10805,29,813,460.0,485,485,130,590,4
10806,29,1182,350.0,486,486,225,576,5
10807,29,813,459.0,488,488,134,594,0
10808,29,314,904.0,488,489,621,85,0
10809,29,813,106.0,489,489,124,231,1
10810,29,813,527.0,490,490,12,539,2
10811,29,1182,517.0,492,492,39,557,4
10812,29,347,979.0,492,493,563,102,4
10813,29,813,491.0,493,493,158,649,5
10814,29,1078,733.0,493,494,706,1440,5
10815,29,1182,427.0,495,495,138,565,0
10816,29,1182,451.0,497,497,91,543,2
10817,29,1078,931.0,497,498,600,91,2
10818,29,813,370.0,499,499,136,507,4
10819,29,5,847.0,499,499,550,1398,4
10820,29,1191,30.0,501,501,354,384,6
10821,29,1165,41.0,501,501,597,638,6
10822,29,347,769.0,502,502,614,1384,0
10823,29,1185,584.0,502,503,1404,548,0
10824,29,145,808.0,503,503,568,1376,1
10825,29,1157,664.0,503,504,1407,632,1
10826,29,1185,605.0,524,525,1420,586,1
10827,29,347,743.0,525,525,622,1365,2
10828,29,188,683.0,527,527,191,875,4
10829,29,809,54.0,535,535,366,420,5
10830,29,690,65.0,535,535,518,584,5
10831,29,5,1376.0,537,538,93,30,0
10832,29,5,643.0,538,538,43,687,1
10833,29,813,796.0,538,539,691,48,1
10834,29,5,584.0,539,539,114,699,2
10835,29,648,226.0,539,539,699,925,2
10836,29,1182,327.0,539,539,925,1252,2
10837,29,1182,170.0,539,539,1263,1433,2
10838,29,648,320.0,542,542,432,753,5
10839,29,648,147.0,546,546,703,851,2
10840,29,1182,556.0,546,547,896,12,2
10841,29,5,611.0,551,551,31,643,0
10842,29,980,48.0,551,551,666,715,0
10843,29,813,768.0,552,553,722,51,1
10844,29,5,633.0,553,553,87,720,2
10845,29,648,115.0,553,553,735,850,2
10846,29,1182,586.0,553,554,910,56,2
10847,29,5,711.0,554,554,108,820,3
10848,29,1182,541.0,554,554,864,1405,3
10849,29,1182,55.0,554,555,1419,34,3
10850,29,5,674.0,558,558,54,729,0
10851,29,1182,681.0,558,558,746,1428,0
10852,29,5,629.0,559,559,31,660,1
10853,29,1182,830.0,559,560,690,80,1
10854,29,5,394.0,560,560,125,520,2
10855,29,1192,56.0,562,562,247,304,4
10856,29,1193,58.0,562,562,406,465,4
10857,29,5,709.0,565,565,102,812,0
10858,29,813,631.0,565,566,851,43,0
10859,29,5,609.0,566,566,77,687,1
10860,29,813,760.0,566,567,726,47,1
10861,29,5,619.0,567,567,84,703,2
10862,29,648,140.0,567,567,707,847,2
10863,29,1182,608.0,567,568,902,70,2
10864,29,5,564.0,568,568,108,673,3
10865,29,1182,763.0,568,569,720,44,3
10866,29,5,580.0,569,569,75,656,4
10867,29,1182,266.0,569,569,676,942,4
10868,29,212,41.0,570,570,429,471,5
10869,29,5,846.0,572,572,17,863,0
10870,29,1182,492.0,572,572,927,1419,0
10871,29,5,720.0,573,573,28,748,1
10872,29,813,647.0,573,573,791,1439,1
10873,29,5,650.0,574,574,52,702,2
10874,29,648,132.0,574,574,718,850,2
10875,29,813,549.0,574,575,894,4,2
10876,29,5,817.0,575,575,39,857,3
10877,29,813,586.0,575,576,894,40,3
10878,29,5,562.0,576,576,80,642,4
10879,29,1182,108.0,576,576,682,790,4
10880,29,5,676.0,579,579,31,708,0
10881,29,1182,99.0,579,579,728,828,0
10882,29,813,648.0,579,580,846,55,0
10883,29,5,592.0,580,580,90,683,1
10884,29,813,763.0,580,581,723,47,1
10885,29,5,614.0,581,581,87,701,2
10886,29,648,133.0,581,581,712,845,2
10887,29,813,571.0,581,582,901,32,2
10888,29,5,556.0,582,582,72,629,3
10889,29,813,825.0,582,583,674,60,3
10890,29,5,579.0,583,583,88,667,4
10891,29,5,595.0,585,585,96,691,6
10892,29,813,766.0,585,586,733,59,6
10893,29,5,547.0,586,586,95,643,0
10894,29,1182,177.0,586,586,690,868,0
11006,30,5,172.0,0,0,876,1048,4
11007,30,690,72.0,1,1,578,651,5
11008,30,1020,95.0,2,2,946,1041,6
11009,30,489,1356.0,4,5,970,887,1
11010,30,676,140.0,10,10,528,668,0
11011,30,520,219.0,14,14,715,935,4
11012,30,489,101.0,14,14,949,1051,4
11013,30,748,1284.0,17,18,668,512,0
11014,30,476,567.0,18,18,523,1091,1
11015,30,489,1073.0,18,19,1110,743,1
11016,30,676,338.0,19,19,754,1092,2
11017,30,486,520.0,20,20,517,1037,3
11018,30,489,894.0,20,21,1057,512,3
11019,30,486,575.0,21,21,524,1100,4
11020,30,266,31.0,23,23,545,577,6
11021,30,5,55.0,27,27,569,625,3
11022,30,676,77.0,28,28,582,659,4
11023,30,286,81.0,28,28,680,761,4
11024,30,132,36.0,36,36,919,956,5
11025,30,1020,100.0,40,40,634,735,2
11026,30,476,476.0,40,40,774,1250,2
11027,30,489,116.0,40,40,1250,1366,2
11028,30,489,541.0,40,41,1405,506,2
11029,30,489,805.0,41,42,1136,502,3
11030,30,486,552.0,42,42,520,1072,4
11031,30,828,50.0,42,42,1169,1219,4
11032,30,279,83.0,48,48,1094,1177,3
11033,30,1211,749.0,48,49,1187,497,3
11034,30,106,57.0,50,50,622,679,5
11035,30,748,974.0,52,53,1012,547,0
11036,30,1211,995.0,53,54,944,499,1
11037,30,1211,774.0,54,55,1176,511,2
11038,30,1212,181.0,55,55,924,1106,3
11039,30,1213,512.0,59,59,552,1064,0
11040,30,1211,852.0,59,60,1100,512,0
11041,30,1064,39.0,60,60,512,551,1
11042,30,1213,292.0,87,87,545,838,0
11043,30,712,42.0,88,88,498,540,1
11044,30,648,35.0,92,92,456,492,5
11045,30,489,380.0,94,94,764,1144,0
11046,30,489,792.0,94,95,1159,511,0
11047,30,1212,422.0,101,101,555,978,0
11048,30,763,927.0,101,102,1001,488,0
11049,30,270,126.0,102,102,1102,1229,1
11050,30,1214,968.0,107,108,977,505,6
11051,30,1215,190.0,109,109,510,701,1
11052,30,489,1027.0,109,110,844,431,1
11053,30,489,1166.0,119,120,284,10,4
11054,30,489,473.0,120,121,987,21,5
11055,30,1216,235.0,121,121,344,580,6
11056,30,489,899.0,121,122,604,63,6
11057,30,1079,44.0,122,122,262,306,0
11058,30,321,45.0,122,122,625,671,0
11059,30,489,35.0,127,127,539,575,5
11060,30,489,317.0,134,134,156,474,5
11061,30,489,922.0,134,135,561,44,5
11062,30,489,1077.0,135,136,433,71,6
11063,30,750,1333.0,141,142,114,8,5
11064,30,1217,503.0,142,142,19,523,6
11065,30,489,81.0,170,170,713,794,6
11066,30,797,52.0,172,172,97,149,1
11067,30,269,117.0,179,179,436,554,1
11068,30,1018,141.0,179,179,598,740,1
11069,30,488,1025.0,179,180,740,325,1
11070,30,489,105.0,182,183,1348,13,4
11071,30,1217,561.0,183,183,63,625,5
11072,30,601,34.0,203,203,417,451,4
11073,30,750,226.0,204,204,812,1038,5
11074,30,1218,409.0,209,209,686,1096,3
11075,30,489,130.0,209,209,1096,1226,3
11076,30,762,62.0,212,212,726,788,6
11077,30,489,33.0,216,216,329,363,3
11078,30,132,77.0,216,216,1145,1223,3
11079,30,953,172.0,220,220,606,779,0
11080,30,1219,284.0,223,223,528,813,3
11081,30,489,30.0,228,228,805,835,1
11082,30,489,171.0,228,228,840,1012,1
11083,30,489,30.0,228,228,1274,1305,1
11084,30,5,50.0,229,229,483,533,2
11085,30,954,565.0,231,231,537,1103,4
11086,30,1216,606.0,232,232,529,1135,5
11087,30,489,1331.0,232,233,1153,1044,5
11088,30,522,45.0,233,233,1199,1245,6
11089,30,489,637.0,233,234,1245,442,6
11090,30,1220,547.0,234,234,514,1062,0
11091,30,489,354.0,236,237,1152,67,2
11092,30,489,37.0,237,237,101,139,3
11093,30,489,503.0,237,237,142,645,3
11094,30,779,34.0,241,241,479,514,0
11095,30,132,98.0,246,246,1118,1217,5
11096,30,1220,922.0,250,250,516,1438,2
11097,30,1072,55.0,255,255,471,527,0
11098,30,954,1364.0,255,256,527,452,0
11099,30,954,205.0,257,257,638,843,2
11100,30,953,138.0,257,257,853,992,2
11101,30,954,98.0,257,257,1134,1233,2
11102,30,954,365.0,258,258,469,835,3
11103,30,1221,56.0,258,258,1040,1096,3
11104,30,1222,41.0,258,258,1318,1360,3
11105,30,1223,40.0,258,258,1384,1424,3
11106,30,1223,50.0,259,259,13,64,4
11107,30,1221,70.0,259,259,93,164,4
11108,30,1224,98.0,259,259,180,279,4
11109,30,1219,115.0,259,259,630,745,4
11110,30,1224,32.0,259,259,764,797,4
11111,30,1225,42.0,259,259,869,912,4
11112,30,1225,110.0,259,259,916,1027,4
11113,30,1222,118.0,259,259,1027,1145,4
11114,30,1222,252.0,259,259,1148,1401,4
11115,30,1222,305.0,260,260,53,359,5
11116,30,954,435.0,260,260,359,794,5
11117,30,954,691.0,260,261,800,52,5
11118,30,954,149.0,261,261,62,212,6
11119,30,953,167.0,261,261,258,425,6
11120,30,954,50.0,261,261,428,479,6
11121,30,954,989.0,261,262,493,43,6
11122,30,953,65.0,262,262,61,127,0
11123,30,954,106.0,262,262,408,514,0
11152,31,347,50.0,0,0,632,682,3
11153,31,5,74.0,0,0,697,771,3
11154,31,7,71.0,0,0,797,869,3
11155,31,7,54.0,0,0,892,947,3
11156,31,7,528.0,0,1,950,38,3
11157,31,5,635.0,1,1,59,695,4
11158,31,7,1009.0,1,2,732,302,4
11159,31,1171,237.0,2,2,327,565,5
11160,31,5,1434.0,4,5,62,56,0
11161,31,5,63.0,5,5,93,156,1
11162,31,933,99.0,5,5,245,345,1
11163,31,5,256.0,5,5,354,610,1
11164,31,5,622.0,6,6,65,687,2
11165,31,5,148.0,6,6,689,838,2
11166,31,7,623.0,6,7,857,40,2
11167,31,5,699.0,7,7,59,759,3
11168,31,7,710.0,7,8,777,48,3
11169,31,5,159.0,8,8,70,229,4
11170,31,25,339.0,8,8,236,575,4
11171,31,5,255.0,8,8,621,877,4
11172,31,7,1067.0,8,9,893,521,4
11173,31,5,927.0,9,10,778,266,5
11174,31,5,342.0,10,10,287,629,6
11175,31,347,60.0,10,10,631,691,6
11176,31,5,294.0,11,11,333,628,0
11177,31,1228,48.0,11,11,632,681,0
11178,31,5,143.0,11,11,691,834,0
11179,31,7,650.0,11,12,852,63,0
11180,31,5,527.0,12,12,77,605,1
11181,31,2,277.0,12,12,639,916,1
11182,31,7,573.0,12,13,932,65,1
11183,31,5,522.0,13,13,81,603,2
11184,31,347,79.0,13,13,608,688,2
11185,31,5,123.0,13,13,691,815,2
11186,31,103,655.0,13,14,850,66,2
11187,31,5,555.0,14,14,96,652,3
11188,31,347,115.0,14,14,681,797,3
11189,31,5,122.0,14,14,801,923,3
11190,31,7,576.0,14,15,941,78,3
11191,31,5,511.0,15,15,93,604,4
11192,31,347,209.0,17,17,607,817,6
11193,31,13,680.0,17,18,828,68,6
11194,31,5,641.0,18,18,98,739,0
11195,31,7,700.0,18,19,805,66,0
11196,31,5,1423.0,19,20,88,71,1
11197,31,347,44.0,20,20,639,683,2
11198,31,5,189.0,20,20,691,881,2
11199,31,7,624.0,20,21,896,80,2
11200,31,5,147.0,21,21,101,249,3
11201,31,347,44.0,21,21,249,293,3
11202,31,5,421.0,21,21,296,717,3
11203,31,7,787.0,21,22,735,83,3
11204,31,5,526.0,22,22,111,638,4
11205,31,347,270.0,22,22,640,910,4
11206,31,13,688.0,25,26,833,81,0
11207,31,5,813.0,26,26,117,931,1
11208,31,7,590.0,26,27,932,82,1
11209,31,5,686.0,32,32,86,772,0
11210,31,13,730.0,32,33,786,76,0
11211,31,5,678.0,33,33,96,774,1
11212,31,13,715.0,33,34,789,65,1
11213,31,5,522.0,34,34,91,614,2
11214,31,5,706.0,35,35,104,811,3
11215,31,13,717.0,35,36,825,102,3
11216,31,7,489.0,37,37,938,1428,5
11217,31,13,88.0,38,38,20,108,6
11218,31,25,112.0,38,38,122,235,6
11219,31,25,912.0,42,43,625,98,3
11220,31,5,719.0,43,43,118,838,4
11221,31,7,665.0,46,47,855,80,0
11222,31,7,92.0,48,48,809,901,2
11223,31,7,54.0,48,48,924,978,2
11224,31,7,41.0,48,48,980,1021,2
11225,31,7,1029.0,48,49,1023,613,2
11226,31,1229,31.0,52,52,569,601,6
11227,31,1230,60.0,52,52,606,667,6
11228,31,7,738.0,52,53,809,107,6
11229,31,5,769.0,53,53,128,897,0
11230,31,217,35.0,59,59,807,843,6
11231,31,7,469.0,59,59,862,1332,6
11232,31,132,101.0,71,71,244,346,4
11233,31,5,523.0,71,71,372,895,4
11234,31,1231,83.0,85,85,282,366,4
11235,31,1231,37.0,85,85,392,429,4
11236,31,13,185.0,88,88,801,986,0
11237,31,7,678.0,95,96,876,114,0
11238,31,5,471.0,96,96,133,605,1
11239,31,85,950.0,96,97,639,150,1
11240,31,5,688.0,97,97,164,852,2
11241,31,7,668.0,97,98,873,101,2
11242,31,5,89.0,98,98,123,213,3
11243,31,7,585.0,98,98,267,853,3
11244,31,7,915.0,106,107,1011,487,4
11245,31,7,715.0,107,108,862,138,5
11246,31,610,144.0,108,108,172,316,6
11247,31,7,345.0,108,108,352,697,6
11248,31,1232,783.0,108,109,740,84,6
11249,31,292,185.0,109,109,137,323,0
11250,31,5,300.0,109,109,456,756,0
11251,31,5,133.0,109,109,786,919,0
11252,31,7,358.0,109,109,946,1304,0
11253,31,670,37.0,109,109,1304,1342,0
11254,31,7,777.0,109,110,1342,679,0
11255,31,7,259.0,112,112,863,1122,3
11256,31,9,72.0,114,114,152,224,5
11257,31,255,45.0,114,114,240,285,5
11258,31,7,46.0,114,114,316,363,5
11259,31,1233,244.0,114,114,404,649,5
11260,31,1234,75.0,114,114,651,726,5
11261,31,7,688.0,118,119,901,150,2
11262,31,2,32.0,119,119,249,281,3
11263,31,1235,62.0,119,119,317,379,3
11264,31,25,189.0,120,120,620,809,4
11265,31,1236,575.0,122,122,147,723,6
11266,31,5,1247.0,127,128,309,117,4
11267,31,2,436.0,128,128,220,656,5
11268,31,9,74.0,128,128,697,771,5
11269,31,7,1016.0,128,129,835,411,5
11270,31,1237,1125.0,129,130,470,155,6
11271,31,5,131.0,130,130,222,353,0
11272,31,85,75.0,141,141,724,799,4
11273,31,7,116.0,141,141,815,932,4
11274,31,7,608.0,141,142,949,118,4
11275,31,718,85.0,142,142,203,289,5
11276,31,283,61.0,142,142,343,404,5
11277,31,13,233.0,144,144,743,976,0
11278,31,7,64.0,144,144,988,1052,0
11279,31,7,660.0,144,145,1056,277,0
11280,31,5,187.0,148,148,369,557,4
11281,31,7,870.0,153,154,630,61,2
11570,32,5,97.0,0,0,335,432,3
11571,32,5,311.0,3,3,292,603,6
11572,32,347,30.0,3,3,603,634,6
11573,32,1276,628.0,9,9,722,1351,5
11574,32,751,31.0,32,32,785,816,0
11575,32,5,328.0,32,32,829,1157,0
11576,32,5,1349.0,32,33,1166,1075,0
11577,32,2,108.0,33,33,1149,1258,1
11578,32,5,953.0,33,34,1293,807,1
11579,32,5,34.0,34,34,1006,1041,2
11580,32,1085,110.0,75,75,732,842,1
11581,32,1277,1336.0,75,76,842,739,1
11582,32,1178,39.0,76,76,777,817,2
11583,32,5,304.0,76,76,830,1134,2
11584,32,5,873.0,76,77,1138,571,2
11585,32,144,842.0,78,79,1409,812,4
11586,32,5,190.0,79,79,929,1120,5
11587,32,420,56.0,79,79,1120,1176,5
11588,32,5,1126.0,79,80,1176,863,5
11589,32,5,305.0,81,81,865,1171,0
11590,32,1278,63.0,81,81,1319,1382,0
11591,32,5,273.0,82,82,536,810,1
11592,32,923,36.0,82,82,822,858,1
11593,32,5,1052.0,82,83,1104,716,1
11594,32,1279,39.0,83,83,716,756,2
11595,32,1084,55.0,83,83,764,820,2
11596,32,5,240.0,83,83,823,1063,2
11597,32,5,1168.0,83,84,1076,804,2
11598,32,5,1408.0,84,85,833,801,3
11599,32,1084,70.0,85,85,801,872,4
11600,32,1084,509.0,91,92,1401,471,3
11601,32,1280,939.0,92,93,520,19,4
11602,32,1084,698.0,93,93,91,790,5
11603,32,1084,525.0,95,95,5,530,0
11604,32,1215,228.0,95,95,564,793,0
11605,32,5,591.0,95,95,801,1393,0
11606,32,1084,581.0,95,96,1399,540,0
11607,32,758,282.0,96,96,554,837,1
11608,32,1084,950.0,97,98,1121,632,2
11609,32,5,885.0,98,99,635,80,3
11610,32,1085,117.0,99,99,84,202,4
11611,32,5,892.0,101,102,629,82,6
11612,32,1084,457.0,102,102,85,543,0
11613,32,5,179.0,102,102,547,726,0
11614,32,5,836.0,103,104,748,144,1
11615,32,1084,585.0,104,104,149,735,2
11616,32,5,772.0,104,105,741,74,2
11617,32,1084,490.0,105,105,97,587,3
11618,32,5,958.0,105,106,590,109,3
11619,32,1084,416.0,106,106,115,532,4
11620,32,5,751.0,106,106,535,1287,4
11621,32,1084,41.0,107,107,689,730,5
11622,32,5,388.0,107,107,751,1140,5
11623,32,1281,130.0,107,107,1140,1271,5
11624,32,5,1171.0,107,108,1384,1116,5
11625,32,5,377.0,108,109,1167,105,6
11626,32,1084,1271.0,109,109,111,1383,0
11627,32,1084,116.0,110,110,1010,1126,1
11628,32,883,436.0,110,111,1133,129,1
11629,32,1084,440.0,111,111,138,579,2
11630,32,5,891.0,111,112,586,38,2
11631,32,1084,885.0,113,113,141,1027,4
11632,32,1084,826.0,113,114,1037,424,4
11633,32,5,655.0,115,115,328,983,6
11634,32,1084,584.0,115,116,993,138,6
11635,32,5,889.0,116,116,143,1032,0
11636,32,347,39.0,116,116,1037,1076,0
11637,32,397,1057.0,116,117,1076,694,0
11638,32,1140,325.0,117,117,702,1028,1
11639,32,5,801.0,118,118,168,969,2
11640,32,5,855.0,119,119,99,954,3
11641,32,1084,1262.0,119,120,961,784,3
11642,32,1084,685.0,120,121,796,42,4
11643,32,1084,629.0,122,123,898,87,6
11644,32,5,2022.0,123,124,92,675,0
11645,32,1282,62.0,124,124,679,741,1
11646,32,1084,792.0,124,125,741,93,1
11647,32,5,849.0,125,125,99,948,2
11648,32,1084,571.0,126,127,970,101,3
11649,32,5,312.0,127,127,107,419,4
11650,32,1094,98.0,127,127,629,728,4
11651,32,5,251.0,127,127,768,1020,4
11652,32,5,43.0,127,127,1023,1066,4
11653,32,5,781.0,128,128,198,980,5
11654,32,1084,717.0,128,129,985,263,5
11655,32,5,649.0,129,129,267,917,6
11656,32,1084,1427.0,129,130,920,908,6
11657,32,1084,622.0,130,131,920,103,0
11658,32,5,829.0,131,131,112,942,1
11659,32,1084,1416.0,131,132,946,922,1
11660,32,5,41.0,132,132,922,963,2
11661,32,1084,544.0,132,133,970,75,2
11662,32,5,912.0,133,133,79,992,3
11663,32,1084,542.0,133,134,1001,104,3
11664,32,5,946.0,134,134,109,1056,4
11665,32,1084,469.0,134,135,1062,91,4
11666,32,5,855.0,135,135,96,951,5
11667,32,1084,532.0,135,136,958,50,5
11668,32,1283,179.0,136,136,91,270,6
11669,32,5,1228.0,136,137,321,109,6
11670,32,5,556.0,137,137,121,677,0
11671,32,188,45.0,137,137,677,723,0
11672,32,5,184.0,137,137,731,915,0
11673,32,1084,626.0,137,138,919,106,0
11674,32,5,802.0,138,138,109,911,1
11675,32,1084,606.0,138,139,914,80,1
11676,32,5,877.0,139,139,86,964,2
11677,32,1084,561.0,139,140,972,94,2
11678,32,5,995.0,140,140,100,1096,3
